flow1,flow2,flow3,flow4,flow5,pressure1,pressure2,pressure3,pressure4,pressure5,pressure6
20.0,13.0,2.0,0.0,17.0,0.177,-0.016,-0.013,-0.009,-0.003,-0.006
20.0,12.0,3.0,0.0,16.0,0.173,-0.016,-0.018,-0.011,-0.006,-0.009
20.0,13.0,3.0,0.0,16.0,0.175,-0.018,-0.016,-0.01,-0.005,-0.011
21.0,12.0,2.0,0.0,16.0,0.176,-0.017,-0.018,-0.014,-0.006,-0.012
20.0,13.0,3.0,0.0,17.0,0.178,-0.013,-0.006,-0.002,0.011,-0.001
20.0,12.0,3.0,0.0,16.0,0.182,-0.008,-0.008,-0.003,0.008,0.0
20.0,13.0,2.0,0.0,17.0,0.179,-0.01,-0.008,-0.004,0.004,-0.005
20.0,12.0,3.0,0.0,16.0,0.188,-0.009,-0.006,-0.003,0.006,-0.003
20.0,13.0,3.0,0.0,16.0,0.183,-0.008,-0.007,-0.001,0.007,-0.006
19.0,13.0,3.0,0.0,16.0,0.183,-0.01,-0.008,-0.005,0.005,-0.002
20.0,12.0,2.0,0.0,16.0,0.183,-0.011,-0.007,-0.003,0.006,-0.003
20.0,13.0,3.0,0.0,16.0,0.182,-0.009,-0.006,0.0,0.007,0.0
21.0,12.0,3.0,0.0,16.0,0.184,-0.009,-0.008,-0.005,0.004,-0.003
20.0,13.0,3.0,0.0,16.0,0.18,-0.007,-0.006,-0.003,0.005,0.0
21.0,13.0,3.0,0.0,17.0,0.184,-0.012,-0.008,-0.004,0.004,-0.007
20.0,12.0,2.0,0.0,15.0,0.176,-0.013,-0.008,-0.005,0.008,-0.003
20.0,13.0,3.0,0.0,16.0,0.178,-0.011,-0.009,-0.004,0.0,-0.004
20.0,12.0,3.0,0.0,17.0,0.178,-0.011,-0.009,-0.006,0.0,-0.002
20.0,13.0,3.0,0.0,16.0,0.177,-0.009,-0.007,-0.004,0.006,-0.006
20.0,13.0,3.0,0.0,16.0,0.18,-0.011,-0.008,-0.005,0.006,-0.004
20.0,12.0,3.0,0.0,16.0,0.183,-0.005,-0.006,0.001,0.008,0.0
19.0,13.0,2.0,0.0,16.0,0.183,-0.013,-0.012,-0.009,-0.006,-0.007
21.0,13.0,3.0,0.0,17.0,0.177,-0.013,-0.012,-0.006,-0.002,-0.007
20.0,13.0,3.0,0.0,16.0,0.178,-0.013,-0.01,-0.004,0.004,-0.004
20.0,12.0,3.0,0.0,16.0,0.183,-0.011,-0.008,-0.005,-0.002,-0.006
20.0,13.0,3.0,0.0,16.0,0.174,-0.017,-0.01,-0.006,0.003,-0.004
20.0,13.0,3.0,0.0,16.0,0.183,-0.009,-0.007,-0.003,0.005,-0.002
20.0,12.0,2.0,0.0,16.0,0.177,-0.012,-0.008,-0.003,0.006,-0.001
20.0,13.0,3.0,0.0,16.0,0.188,-0.007,-0.008,-0.004,0.0,-0.005
21.0,13.0,3.0,0.0,16.0,0.178,-0.012,-0.009,-0.001,0.005,-0.002
20.0,13.0,3.0,0.0,16.0,0.182,-0.009,-0.009,-0.004,-0.002,-0.005
20.0,13.0,3.0,0.0,17.0,0.174,-0.014,-0.012,-0.008,-0.002,-0.008
20.0,13.0,3.0,0.0,16.0,0.182,-0.014,-0.011,-0.007,0.003,-0.005
20.0,12.0,3.0,0.0,16.0,0.179,-0.014,-0.009,-0.006,0.003,-0.002
20.0,13.0,2.0,0.0,17.0,0.177,-0.012,-0.012,-0.008,-0.002,-0.008
20.0,13.0,3.0,0.0,16.0,0.182,-0.012,-0.011,-0.008,-0.004,-0.01
20.0,12.0,3.0,0.0,16.0,0.18,-0.015,-0.012,-0.007,-0.003,-0.005
20.0,13.0,3.0,0.0,16.0,0.182,-0.014,-0.01,-0.005,0.0,-0.004
21.0,13.0,3.0,0.0,17.0,0.176,-0.015,-0.012,-0.008,-0.001,-0.008
20.0,13.0,3.0,0.0,16.0,0.18,-0.014,-0.011,-0.006,0.0,-0.005
20.0,13.0,3.0,0.0,16.0,0.175,-0.012,-0.008,-0.001,0.007,0.001
20.0,12.0,3.0,0.0,16.0,0.179,-0.013,-0.012,-0.007,-0.003,-0.005
20.0,13.0,3.0,0.0,16.0,0.181,-0.014,-0.01,-0.008,-0.001,-0.006
21.0,12.0,2.0,0.0,16.0,0.181,-0.01,-0.008,-0.006,0.003,-0.004
20.0,13.0,3.0,0.0,16.0,0.181,-0.011,-0.011,-0.005,-0.002,-0.006
20.0,13.0,4.0,0.0,16.0,0.178,-0.012,-0.008,-0.006,0.003,-0.008
20.0,12.0,3.0,0.0,15.0,0.181,-0.012,-0.008,-0.004,0.0,-0.003
20.0,13.0,3.0,0.0,16.0,0.179,-0.011,-0.008,-0.004,0.003,-0.001
20.0,13.0,3.0,0.0,16.0,0.18,-0.011,-0.011,-0.009,-0.002,-0.008
21.0,13.0,3.0,0.0,16.0,0.177,-0.012,-0.009,-0.005,0.0,-0.005
20.0,13.0,3.0,0.0,16.0,0.18,-0.014,-0.011,-0.008,-0.003,-0.007
20.0,13.0,3.0,0.0,16.0,0.18,-0.013,-0.012,-0.008,-0.003,-0.008
20.0,12.0,3.0,0.0,16.0,0.179,-0.012,-0.009,-0.006,0.001,-0.004
21.0,13.0,3.0,0.0,16.0,0.181,-0.014,-0.011,-0.01,-0.005,-0.008
20.0,13.0,3.0,0.0,17.0,0.173,-0.019,-0.015,-0.013,-0.007,-0.012
20.0,13.0,3.0,0.0,16.0,0.172,-0.021,-0.018,-0.015,-0.01,-0.014
21.0,13.0,3.0,0.0,16.0,0.171,-0.023,-0.021,-0.014,-0.008,-0.014
20.0,13.0,3.0,0.0,16.0,0.171,-0.023,-0.023,-0.016,-0.013,-0.018
20.0,13.0,3.0,0.0,16.0,0.17,-0.027,-0.025,-0.019,-0.015,-0.016
21.0,13.0,3.0,0.0,16.0,0.175,-0.025,-0.025,-0.02,-0.015,-0.019
20.0,13.0,3.0,0.0,16.0,0.17,-0.025,-0.023,-0.017,-0.014,-0.016
21.0,13.0,3.0,0.0,16.0,0.166,-0.025,-0.024,-0.017,-0.013,-0.013
20.0,13.0,3.0,0.0,17.0,0.166,-0.023,-0.024,-0.016,-0.011,-0.019
20.0,12.0,3.0,0.0,16.0,0.169,-0.023,-0.025,-0.018,-0.014,-0.019
21.0,13.0,2.0,0.0,17.0,0.167,-0.024,-0.023,-0.018,-0.012,-0.018
20.0,13.0,3.0,0.0,16.0,0.176,-0.02,-0.024,-0.015,-0.011,-0.015
20.0,13.0,3.0,0.0,16.0,0.175,-0.019,-0.02,-0.015,-0.011,-0.013
21.0,13.0,2.0,0.0,17.0,0.175,-0.022,-0.022,-0.016,-0.01,-0.015
20.0,13.0,3.0,0.0,16.0,0.162,-0.024,-0.024,-0.019,-0.012,-0.013
21.0,13.0,3.0,0.0,17.0,0.169,-0.027,-0.027,-0.019,-0.015,-0.02
20.0,13.0,2.0,0.0,16.0,0.173,-0.024,-0.026,-0.019,-0.014,-0.017
21.0,13.0,3.0,0.0,17.0,0.163,-0.026,-0.026,-0.021,-0.014,-0.02
20.0,13.0,3.0,0.0,16.0,0.167,-0.025,-0.026,-0.019,-0.015,-0.017
21.0,13.0,3.0,0.0,17.0,0.174,-0.025,-0.027,-0.017,-0.015,-0.017
21.0,13.0,2.0,0.0,16.0,0.168,-0.026,-0.026,-0.02,-0.015,-0.021
20.0,13.0,3.0,0.0,17.0,0.161,-0.025,-0.026,-0.019,-0.014,-0.017
21.0,14.0,3.0,0.0,17.0,0.172,-0.027,-0.026,-0.019,-0.015,-0.018
20.0,13.0,2.0,0.0,16.0,0.173,-0.028,-0.025,-0.019,-0.014,-0.019
21.0,12.0,3.0,0.0,16.0,0.168,-0.025,-0.025,-0.018,-0.014,-0.021
20.0,13.0,3.0,0.0,17.0,0.17,-0.024,-0.024,-0.019,-0.014,-0.018
20.0,13.0,3.0,0.0,16.0,0.168,-0.024,-0.025,-0.021,-0.014,-0.017
21.0,14.0,3.0,0.0,16.0,0.163,-0.024,-0.024,-0.018,-0.015,-0.017
21.0,13.0,3.0,0.0,17.0,0.169,-0.025,-0.024,-0.017,-0.013,-0.018
20.0,13.0,3.0,0.0,16.0,0.172,-0.024,-0.023,-0.018,-0.013,-0.016
21.0,13.0,3.0,0.0,17.0,0.173,-0.024,-0.023,-0.015,-0.01,-0.017
20.0,13.0,3.0,0.0,16.0,0.164,-0.024,-0.024,-0.015,-0.01,-0.017
20.0,13.0,2.0,0.0,16.0,0.173,-0.022,-0.021,-0.016,-0.01,-0.016
20.0,13.0,3.0,0.0,16.0,0.173,-0.024,-0.024,-0.017,-0.013,-0.019
21.0,12.0,3.0,0.0,16.0,0.172,-0.028,-0.027,-0.023,-0.018,-0.021
20.0,14.0,3.0,0.0,16.0,0.167,-0.025,-0.026,-0.019,-0.015,-0.018
21.0,12.0,3.0,0.0,16.0,0.174,-0.023,-0.023,-0.019,-0.016,-0.017
21.0,14.0,3.0,0.0,17.0,0.17,-0.024,-0.024,-0.017,-0.015,-0.017
20.0,12.0,2.0,0.0,16.0,0.16,-0.026,-0.026,-0.022,-0.016,-0.019
21.0,14.0,3.0,0.0,16.0,0.161,-0.026,-0.026,-0.02,-0.013,-0.02
20.0,13.0,3.0,0.0,16.0,0.17,-0.026,-0.025,-0.019,-0.016,-0.022
20.0,13.0,3.0,0.0,16.0,0.164,-0.026,-0.025,-0.021,-0.016,-0.021
21.0,13.0,3.0,0.0,16.0,0.163,-0.025,-0.024,-0.02,-0.014,-0.018
21.0,13.0,3.0,0.0,17.0,0.168,-0.023,-0.024,-0.018,-0.015,-0.017
20.0,13.0,3.0,0.0,16.0,0.174,-0.022,-0.022,-0.016,-0.012,-0.016
21.0,13.0,3.0,0.0,16.0,0.171,-0.024,-0.022,-0.021,-0.014,-0.02
20.0,13.0,3.0,1.0,16.0,0.169,-0.026,-0.026,-0.02,-0.016,-0.021
21.0,13.0,3.0,0.0,16.0,0.171,-0.028,-0.026,-0.022,-0.017,-0.021
20.0,13.0,3.0,0.0,16.0,0.17,-0.026,-0.025,-0.018,-0.014,-0.02
21.0,13.0,2.0,1.0,17.0,0.169,-0.027,-0.026,-0.021,-0.016,-0.019
20.0,13.0,3.0,0.0,16.0,0.166,-0.024,-0.025,-0.019,-0.014,-0.018
20.0,13.0,3.0,1.0,16.0,0.171,-0.024,-0.023,-0.019,-0.014,-0.017
21.0,13.0,3.0,0.0,16.0,0.171,-0.026,-0.025,-0.022,-0.016,-0.021
20.0,13.0,3.0,1.0,16.0,0.169,-0.025,-0.024,-0.02,-0.014,-0.017
21.0,13.0,3.0,0.0,17.0,0.164,-0.027,-0.024,-0.018,-0.012,-0.019
20.0,13.0,3.0,1.0,16.0,0.17,-0.027,-0.022,-0.019,-0.013,-0.018
14.0,12.0,1.0,0.0,12.0,0.386,-0.068,-0.033,-0.058,-0.053,-0.058
12.0,11.0,1.0,0.0,10.0,0.397,-0.065,-0.032,-0.062,-0.052,-0.063
12.0,11.0,1.0,0.0,10.0,0.402,-0.065,-0.032,-0.06,-0.052,-0.061
11.0,11.0,1.0,0.0,10.0,0.4,-0.066,-0.032,-0.059,-0.052,-0.058
12.0,10.0,1.0,0.0,10.0,0.407,-0.066,-0.031,-0.06,-0.054,-0.061
12.0,11.0,0.0,0.0,10.0,0.41,-0.063,-0.031,-0.058,-0.051,-0.06
11.0,10.0,1.0,0.0,9.0,0.409,-0.064,-0.031,-0.059,-0.052,-0.058
11.0,10.0,0.0,0.0,10.0,0.413,-0.066,-0.028,-0.058,-0.049,-0.059
11.0,11.0,1.0,0.0,9.0,0.412,-0.064,-0.028,-0.057,-0.051,-0.056
11.0,10.0,1.0,0.0,9.0,0.413,-0.061,-0.027,-0.057,-0.049,-0.055
11.0,10.0,0.0,0.0,10.0,0.413,-0.061,-0.026,-0.055,-0.047,-0.055
11.0,10.0,1.0,0.0,9.0,0.41,-0.061,-0.024,-0.054,-0.049,-0.054
11.0,10.0,0.0,0.0,9.0,0.409,-0.06,-0.026,-0.054,-0.048,-0.055
10.0,10.0,1.0,0.0,9.0,0.416,-0.06,-0.024,-0.053,-0.047,-0.053
11.0,10.0,0.0,0.0,9.0,0.417,-0.057,-0.024,-0.053,-0.048,-0.057
11.0,10.0,1.0,0.0,9.0,0.419,-0.059,-0.021,-0.049,-0.042,-0.053
10.0,10.0,0.0,0.0,9.0,0.416,-0.055,-0.019,-0.048,-0.043,-0.047
11.0,10.0,0.0,0.0,9.0,0.416,-0.054,-0.019,-0.047,-0.042,-0.047
11.0,10.0,1.0,0.0,9.0,0.399,-0.054,-0.018,-0.047,-0.041,-0.049
10.0,10.0,0.0,0.0,9.0,0.416,-0.054,-0.018,-0.047,-0.041,-0.045
10.0,9.0,0.0,0.0,9.0,0.412,-0.053,-0.017,-0.047,-0.04,-0.05
11.0,10.0,1.0,0.0,9.0,0.428,-0.054,-0.017,-0.046,-0.039,-0.045
10.0,10.0,0.0,0.0,9.0,0.422,-0.054,-0.016,-0.045,-0.037,-0.045
11.0,10.0,0.0,0.0,9.0,0.408,-0.052,-0.014,-0.047,-0.039,-0.045
10.0,9.0,1.0,0.0,8.0,0.422,-0.052,-0.015,-0.046,-0.039,-0.044
11.0,10.0,0.0,0.0,9.0,0.425,-0.051,-0.014,-0.045,-0.039,-0.048
10.0,10.0,0.0,0.0,9.0,0.417,-0.051,-0.015,-0.045,-0.038,-0.043
10.0,10.0,1.0,0.0,9.0,0.423,-0.051,-0.014,-0.044,-0.037,-0.042
11.0,9.0,0.0,0.0,8.0,0.425,-0.051,-0.014,-0.044,-0.038,-0.044
10.0,10.0,0.0,0.0,9.0,0.42,-0.048,-0.013,-0.044,-0.037,-0.045
10.0,9.0,1.0,0.0,9.0,0.417,-0.049,-0.012,-0.042,-0.037,-0.043
11.0,10.0,0.0,0.0,9.0,0.425,-0.051,-0.014,-0.043,-0.037,-0.043
10.0,10.0,0.0,0.0,8.0,0.416,-0.049,-0.012,-0.041,-0.035,-0.042
10.0,9.0,0.0,0.0,9.0,0.428,-0.048,-0.011,-0.043,-0.036,-0.044
10.0,9.0,1.0,0.0,9.0,0.434,-0.05,-0.011,-0.042,-0.035,-0.041
10.0,10.0,0.0,0.0,8.0,0.426,-0.05,-0.012,-0.042,-0.035,-0.043
10.0,10.0,0.0,0.0,9.0,0.433,-0.049,-0.01,-0.043,-0.034,-0.043
10.0,9.0,1.0,0.0,8.0,0.426,-0.048,-0.011,-0.041,-0.034,-0.042
10.0,10.0,0.0,0.0,9.0,0.428,-0.047,-0.01,-0.042,-0.035,-0.042
10.0,9.0,0.0,0.0,8.0,0.423,-0.046,-0.01,-0.04,-0.033,-0.042
10.0,9.0,1.0,0.0,9.0,0.419,-0.046,-0.01,-0.041,-0.033,-0.041
10.0,9.0,0.0,0.0,8.0,0.428,-0.046,-0.01,-0.04,-0.033,-0.041
10.0,10.0,0.0,0.0,9.0,0.436,-0.046,-0.01,-0.041,-0.033,-0.04
10.0,9.0,1.0,0.0,8.0,0.432,-0.046,-0.008,-0.041,-0.034,-0.04
10.0,10.0,0.0,0.0,9.0,0.425,-0.047,-0.009,-0.038,-0.034,-0.041
10.0,9.0,0.0,0.0,8.0,0.428,-0.047,-0.009,-0.04,-0.034,-0.039
10.0,9.0,1.0,0.0,9.0,0.434,-0.045,-0.008,-0.039,-0.034,-0.041
10.0,9.0,0.0,0.0,8.0,0.428,-0.046,-0.009,-0.039,-0.033,-0.04
10.0,10.0,0.0,0.0,8.0,0.43,-0.044,-0.007,-0.039,-0.03,-0.04
10.0,9.0,0.0,0.0,9.0,0.428,-0.045,-0.008,-0.037,-0.03,-0.038
10.0,9.0,1.0,0.0,8.0,0.431,-0.044,-0.008,-0.038,-0.033,-0.038
10.0,10.0,0.0,0.0,8.0,0.429,-0.046,-0.008,-0.039,-0.032,-0.039
10.0,9.0,0.0,0.0,9.0,0.432,-0.045,-0.006,-0.037,-0.033,-0.037
10.0,9.0,1.0,0.0,8.0,0.428,-0.044,-0.006,-0.036,-0.031,-0.039
10.0,9.0,0.0,0.0,8.0,0.428,-0.044,-0.008,-0.037,-0.031,-0.039
9.0,9.0,0.0,0.0,9.0,0.431,-0.043,-0.005,-0.037,-0.03,-0.039
10.0,9.0,1.0,0.0,8.0,0.426,-0.045,-0.006,-0.038,-0.031,-0.038
10.0,9.0,0.0,0.0,8.0,0.432,-0.043,-0.006,-0.036,-0.03,-0.038
10.0,9.0,0.0,0.0,8.0,0.416,-0.044,-0.005,-0.036,-0.031,-0.039
10.0,9.0,1.0,0.0,9.0,0.428,-0.044,-0.005,-0.037,-0.032,-0.037
9.0,9.0,0.0,0.0,8.0,0.433,-0.043,-0.006,-0.037,-0.028,-0.038
10.0,10.0,0.0,0.0,8.0,0.429,-0.043,-0.005,-0.036,-0.029,-0.037
10.0,9.0,0.0,0.0,8.0,0.426,-0.044,-0.006,-0.037,-0.03,-0.039
10.0,9.0,1.0,0.0,9.0,0.426,-0.043,-0.004,-0.036,-0.029,-0.038
9.0,9.0,0.0,0.0,8.0,0.426,-0.042,-0.004,-0.035,-0.028,-0.037
10.0,9.0,0.0,0.0,8.0,0.43,-0.043,-0.005,-0.035,-0.029,-0.038
10.0,9.0,0.0,0.0,8.0,0.441,-0.043,-0.003,-0.034,-0.028,-0.036
10.0,9.0,1.0,0.0,8.0,0.423,-0.042,-0.003,-0.034,-0.029,-0.036
10.0,9.0,0.0,0.0,9.0,0.415,-0.042,-0.003,-0.036,-0.028,-0.036
9.0,9.0,0.0,0.0,8.0,0.438,-0.042,-0.003,-0.034,-0.029,-0.037
10.0,9.0,0.0,0.0,8.0,0.424,-0.041,-0.003,-0.036,-0.029,-0.036
10.0,9.0,1.0,0.0,8.0,0.438,-0.042,-0.003,-0.035,-0.027,-0.036
9.0,9.0,0.0,0.0,8.0,0.433,-0.041,-0.003,-0.034,-0.027,-0.038
10.0,9.0,0.0,0.0,8.0,0.434,-0.042,-0.004,-0.034,-0.028,-0.038
9.0,8.0,1.0,0.0,8.0,0.441,-0.041,-0.003,-0.034,-0.026,-0.035
10.0,10.0,0.0,0.0,9.0,0.434,-0.042,-0.002,-0.033,-0.028,-0.035
10.0,8.0,0.0,0.0,8.0,0.433,-0.043,-0.002,-0.033,-0.027,-0.037
9.0,10.0,0.0,0.0,8.0,0.44,-0.042,-0.003,-0.033,-0.027,-0.035
10.0,9.0,1.0,0.0,8.0,0.43,-0.04,-0.001,-0.034,-0.026,-0.036
9.0,8.0,0.0,0.0,8.0,0.434,-0.042,-0.003,-0.034,-0.028,-0.035
10.0,10.0,0.0,0.0,8.0,0.432,-0.041,-0.002,-0.033,-0.028,-0.036
9.0,8.0,1.0,0.0,8.0,0.425,-0.041,-0.002,-0.033,-0.028,-0.033
10.0,9.0,0.0,0.0,8.0,0.442,-0.04,-0.002,-0.033,-0.027,-0.036
10.0,9.0,0.0,0.0,8.0,0.436,-0.041,-0.002,-0.033,-0.026,-0.035
9.0,9.0,0.0,0.0,8.0,0.429,-0.04,-0.002,-0.034,-0.028,-0.036
10.0,9.0,1.0,0.0,8.0,0.423,-0.04,-0.001,-0.032,-0.028,-0.037
9.0,9.0,0.0,0.0,8.0,0.432,-0.039,-0.001,-0.033,-0.026,-0.035
10.0,9.0,0.0,0.0,8.0,0.425,-0.04,-0.002,-0.032,-0.028,-0.035
9.0,9.0,1.0,0.0,9.0,0.425,-0.04,-0.002,-0.033,-0.028,-0.036
10.0,9.0,0.0,0.0,8.0,0.438,-0.038,0.0,-0.031,-0.025,-0.035
9.0,8.0,0.0,0.0,8.0,0.434,-0.041,-0.001,-0.031,-0.028,-0.034
10.0,9.0,0.0,0.0,8.0,0.431,-0.039,0.0,-0.031,-0.025,-0.035
9.0,9.0,0.0,0.0,8.0,0.433,-0.039,0.0,-0.031,-0.026,-0.031
10.0,9.0,0.0,0.0,8.0,0.424,-0.039,0.001,-0.032,-0.025,-0.034
9.0,8.0,0.0,0.0,8.0,0.435,-0.04,-0.001,-0.033,-0.027,-0.032
9.0,9.0,0.0,0.0,8.0,0.43,-0.039,0.0,-0.031,-0.027,-0.035
10.0,9.0,1.0,0.0,8.0,0.429,-0.039,0.0,-0.031,-0.026,-0.031
9.0,9.0,0.0,0.0,8.0,0.437,-0.038,0.0,-0.029,-0.026,-0.034
9.0,8.0,0.0,0.0,8.0,0.431,-0.039,-0.001,-0.031,-0.025,-0.035
10.0,9.0,0.0,0.0,8.0,0.441,-0.04,0.0,-0.031,-0.025,-0.033
9.0,9.0,0.0,0.0,8.0,0.434,-0.039,0.001,-0.031,-0.024,-0.032
10.0,8.0,0.0,0.0,8.0,0.433,-0.041,-0.001,-0.031,-0.026,-0.035
9.0,9.0,0.0,0.0,8.0,0.426,-0.039,0.001,-0.031,-0.025,-0.03
10.0,9.0,0.0,0.0,8.0,0.425,-0.037,0.0,-0.032,-0.025,-0.035
9.0,9.0,0.0,0.0,8.0,0.427,-0.038,0.001,-0.031,-0.024,-0.033
9.0,8.0,0.0,0.0,8.0,0.434,-0.038,0.0,-0.032,-0.025,-0.032
10.0,9.0,0.0,0.0,8.0,0.429,-0.037,0.001,-0.03,-0.023,-0.032
9.0,9.0,1.0,0.0,8.0,0.431,-0.038,0.001,-0.031,-0.025,-0.032
9.0,9.0,0.0,0.0,8.0,0.437,-0.038,0.002,-0.031,-0.025,-0.033
10.0,8.0,0.0,0.0,7.0,0.44,-0.039,0.001,-0.029,-0.024,-0.031
9.0,9.0,0.0,0.0,8.0,0.433,-0.038,0.0,-0.032,-0.025,-0.034
10.0,9.0,0.0,0.0,8.0,0.426,-0.037,0.001,-0.03,-0.025,-0.034
9.0,9.0,1.0,0.0,8.0,0.436,-0.038,0.0,-0.03,-0.026,-0.031
9.0,8.0,0.0,0.0,8.0,0.443,-0.039,0.001,-0.029,-0.024,-0.035
10.0,9.0,0.0,0.0,7.0,0.432,-0.038,0.001,-0.029,-0.024,-0.031
9.0,9.0,0.0,0.0,8.0,0.445,-0.038,0.002,-0.03,-0.023,-0.033
9.0,8.0,0.0,0.0,8.0,0.443,-0.039,0.0,-0.031,-0.023,-0.033
10.0,9.0,0.0,0.0,8.0,0.436,-0.036,0.002,-0.029,-0.024,-0.032
9.0,9.0,1.0,0.0,8.0,0.432,-0.037,0.002,-0.03,-0.023,-0.033
9.0,9.0,0.0,0.0,8.0,0.442,-0.037,0.002,-0.031,-0.025,-0.031
10.0,8.0,0.0,0.0,8.0,0.431,-0.038,0.002,-0.03,-0.023,-0.032
9.0,9.0,0.0,0.0,8.0,0.43,-0.037,0.002,-0.03,-0.024,-0.032
10.0,9.0,0.0,0.0,7.0,0.428,-0.037,0.003,-0.028,-0.022,-0.032
9.0,9.0,0.0,0.0,8.0,0.436,-0.037,0.003,-0.029,-0.023,-0.03
9.0,8.0,0.0,0.0,8.0,0.432,-0.036,0.003,-0.03,-0.023,-0.031
10.0,9.0,0.0,0.0,8.0,0.45,-0.036,0.003,-0.029,-0.022,-0.033
9.0,9.0,0.0,0.0,8.0,0.43,-0.037,0.002,-0.029,-0.024,-0.031
9.0,8.0,1.0,0.0,7.0,0.436,-0.036,0.004,-0.03,-0.022,-0.03
9.0,9.0,0.0,0.0,8.0,0.423,-0.036,0.003,-0.028,-0.022,-0.031
10.0,9.0,0.0,0.0,8.0,0.433,-0.036,0.004,-0.029,-0.022,-0.03
9.0,9.0,0.0,0.0,8.0,0.422,-0.035,0.004,-0.029,-0.024,-0.031
9.0,8.0,0.0,0.0,8.0,0.435,-0.036,0.003,-0.03,-0.024,-0.031
9.0,9.0,1.0,0.0,8.0,0.435,-0.037,0.003,-0.029,-0.024,-0.032
10.0,9.0,0.0,0.0,8.0,0.43,-0.037,0.004,-0.028,-0.022,-0.031
9.0,8.0,0.0,0.0,8.0,0.442,-0.037,0.003,-0.03,-0.024,-0.031
9.0,9.0,0.0,0.0,7.0,0.445,-0.037,0.003,-0.028,-0.025,-0.029
9.0,8.0,0.0,0.0,8.0,0.438,-0.037,0.002,-0.028,-0.022,-0.032
9.0,9.0,0.0,0.0,8.0,0.447,-0.037,0.004,-0.03,-0.023,-0.032
10.0,9.0,0.0,0.0,8.0,0.423,-0.036,0.002,-0.028,-0.023,-0.03
9.0,8.0,1.0,0.0,7.0,0.438,-0.036,0.004,-0.029,-0.022,-0.032
9.0,9.0,0.0,0.0,8.0,0.43,-0.036,0.004,-0.029,-0.022,-0.03
9.0,8.0,0.0,0.0,8.0,0.437,-0.035,0.004,-0.028,-0.024,-0.034
9.0,9.0,0.0,0.0,8.0,0.427,-0.036,0.003,-0.028,-0.021,-0.03
10.0,9.0,0.0,0.0,7.0,0.44,-0.035,0.004,-0.028,-0.021,-0.033
9.0,8.0,0.0,0.0,8.0,0.436,-0.035,0.004,-0.028,-0.022,-0.029
9.0,9.0,0.0,0.0,8.0,0.446,-0.036,0.005,-0.028,-0.023,-0.029
9.0,8.0,0.0,0.0,7.0,0.433,-0.036,0.004,-0.028,-0.022,-0.029
9.0,9.0,1.0,0.0,8.0,0.439,-0.035,0.004,-0.028,-0.023,-0.03
10.0,9.0,0.0,0.0,8.0,0.438,-0.035,0.005,-0.028,-0.021,-0.031
9.0,8.0,0.0,0.0,7.0,0.422,-0.036,0.005,-0.027,-0.022,-0.029
9.0,9.0,0.0,0.0,8.0,0.442,-0.036,0.003,-0.028,-0.023,-0.03
9.0,9.0,0.0,0.0,8.0,0.437,-0.036,0.005,-0.027,-0.022,-0.028
9.0,8.0,1.0,0.0,7.0,0.438,-0.035,0.004,-0.028,-0.022,-0.03
9.0,9.0,0.0,0.0,8.0,0.434,-0.034,0.004,-0.028,-0.022,-0.029
9.0,9.0,0.0,0.0,8.0,0.439,-0.034,0.004,-0.028,-0.021,-0.029
9.0,8.0,0.0,0.0,7.0,0.441,-0.035,0.006,-0.026,-0.02,-0.032
10.0,9.0,0.0,0.0,8.0,0.443,-0.034,0.004,-0.027,-0.022,-0.03
11.0,10.0,1.0,0.0,9.0,0.268,-0.017,0.01,-0.009,-0.005,-0.011
17.0,17.0,1.0,0.0,15.0,0.255,-0.018,0.009,-0.01,-0.007,-0.013
18.0,17.0,1.0,1.0,15.0,0.255,-0.015,0.008,-0.009,-0.005,-0.009
17.0,17.0,2.0,0.0,15.0,0.251,-0.019,0.009,-0.01,-0.004,-0.007
18.0,17.0,2.0,0.0,14.0,0.249,-0.016,0.009,-0.009,-0.007,-0.009
17.0,17.0,1.0,0.0,15.0,0.252,-0.015,0.01,-0.008,-0.003,-0.008
18.0,17.0,2.0,0.0,15.0,0.253,-0.016,0.01,-0.009,-0.006,-0.007
17.0,17.0,1.0,0.0,15.0,0.251,-0.016,0.008,-0.012,-0.006,-0.01
18.0,17.0,2.0,0.0,14.0,0.248,-0.016,0.01,-0.01,-0.006,-0.009
17.0,17.0,2.0,0.0,15.0,0.248,-0.019,0.01,-0.009,-0.004,-0.006
18.0,17.0,1.0,0.0,15.0,0.254,-0.015,0.01,-0.009,-0.005,-0.009
17.0,17.0,2.0,0.0,15.0,0.253,-0.019,0.008,-0.012,-0.009,-0.011
18.0,17.0,1.0,0.0,15.0,0.245,-0.018,0.01,-0.01,-0.007,-0.008
18.0,17.0,2.0,0.0,15.0,0.249,-0.015,0.011,-0.009,-0.005,-0.008
17.0,17.0,2.0,0.0,14.0,0.258,-0.016,0.011,-0.007,-0.003,-0.008
18.0,17.0,1.0,0.0,16.0,0.255,-0.017,0.009,-0.011,-0.007,-0.011
17.0,17.0,2.0,0.0,14.0,0.25,-0.015,0.011,-0.006,-0.005,-0.01
18.0,17.0,1.0,0.0,16.0,0.254,-0.014,0.011,-0.009,-0.007,-0.013
18.0,18.0,2.0,0.0,15.0,0.245,-0.018,0.008,-0.009,-0.008,-0.011
17.0,17.0,2.0,0.0,14.0,0.249,-0.015,0.01,-0.01,-0.006,-0.011
