flow1,flow2,flow3,flow4,flow5,pressure1,pressure2,pressure3,pressure4,pressure5,pressure6
9.0,9.0,4.0,2.0,2.0,0.443,0.126,0.082,0.128,0.137,0.127
8.0,8.0,5.0,2.0,2.0,0.441,0.124,0.082,0.128,0.137,0.128
9.0,8.0,4.0,2.0,3.0,0.426,0.124,0.082,0.128,0.138,0.129
9.0,8.0,4.0,2.0,2.0,0.443,0.124,0.082,0.128,0.137,0.129
9.0,8.0,4.0,1.0,2.0,0.447,0.122,0.082,0.129,0.138,0.129
8.0,8.0,5.0,2.0,3.0,0.445,0.124,0.082,0.128,0.136,0.126
9.0,8.0,4.0,2.0,2.0,0.454,0.121,0.083,0.123,0.132,0.123
9.0,8.0,4.0,2.0,2.0,0.447,0.119,0.083,0.124,0.134,0.125
9.0,9.0,5.0,2.0,3.0,0.435,0.12,0.084,0.122,0.131,0.123
8.0,8.0,4.0,1.0,2.0,0.439,0.12,0.083,0.125,0.134,0.126
9.0,8.0,5.0,2.0,2.0,0.447,0.12,0.084,0.122,0.135,0.122
9.0,8.0,4.0,2.0,2.0,0.439,0.119,0.082,0.122,0.132,0.123
9.0,9.0,5.0,2.0,3.0,0.449,0.12,0.082,0.123,0.131,0.12
8.0,8.0,4.0,2.0,2.0,0.447,0.119,0.084,0.124,0.133,0.122
9.0,8.0,5.0,1.0,2.0,0.437,0.119,0.083,0.123,0.132,0.121
9.0,8.0,4.0,2.0,2.0,0.449,0.119,0.083,0.123,0.134,0.125
9.0,8.0,4.0,2.0,3.0,0.436,0.115,0.083,0.121,0.131,0.121
8.0,8.0,5.0,2.0,2.0,0.444,0.118,0.083,0.122,0.132,0.124
9.0,8.0,4.0,1.0,2.0,0.446,0.117,0.083,0.12,0.131,0.122
9.0,9.0,4.0,2.0,3.0,0.451,0.118,0.083,0.124,0.134,0.123
8.0,7.0,5.0,2.0,2.0,0.455,0.119,0.082,0.121,0.13,0.125
9.0,9.0,4.0,2.0,2.0,0.443,0.118,0.083,0.123,0.133,0.121
9.0,8.0,4.0,2.0,2.0,0.443,0.119,0.083,0.123,0.133,0.122
8.0,8.0,5.0,1.0,2.0,0.444,0.136,0.089,0.185,0.215,0.211
11.0,10.0,5.0,3.0,3.0,0.416,0.247,0.111,0.249,0.265,0.253
11.0,10.0,6.0,2.0,4.0,0.413,0.25,0.109,0.253,0.27,0.256
11.0,11.0,5.0,2.0,3.0,0.416,0.254,0.109,0.254,0.27,0.256
10.0,10.0,6.0,2.0,4.0,0.409,0.254,0.107,0.257,0.272,0.258
11.0,10.0,5.0,2.0,3.0,0.415,0.262,0.111,0.263,0.278,0.261
13.0,13.0,7.0,3.0,5.0,0.413,0.264,0.109,0.262,0.278,0.261
11.0,10.0,5.0,1.0,3.0,0.41,0.26,0.109,0.26,0.276,0.263
11.0,10.0,6.0,2.0,3.0,0.419,0.265,0.109,0.267,0.281,0.269
11.0,11.0,5.0,2.0,4.0,0.402,0.258,0.107,0.264,0.279,0.266
10.0,10.0,6.0,2.0,3.0,0.41,0.264,0.108,0.267,0.284,0.267
11.0,10.0,5.0,2.0,4.0,0.411,0.262,0.11,0.261,0.275,0.262
11.0,10.0,6.0,2.0,3.0,0.406,0.26,0.108,0.27,0.284,0.268
10.0,10.0,5.0,2.0,4.0,0.406,0.263,0.108,0.268,0.28,0.265
11.0,10.0,6.0,2.0,3.0,0.411,0.268,0.109,0.272,0.286,0.269
11.0,11.0,5.0,2.0,4.0,0.414,0.265,0.107,0.266,0.28,0.266
11.0,10.0,6.0,2.0,3.0,0.413,0.266,0.107,0.271,0.286,0.269
10.0,10.0,5.0,2.0,4.0,0.412,0.253,0.116,0.252,0.267,0.255
11.0,11.0,6.0,2.0,4.0,0.405,0.252,0.121,0.254,0.27,0.26
11.0,10.0,6.0,1.0,3.0,0.404,0.248,0.124,0.248,0.265,0.249
11.0,11.0,6.0,2.0,3.0,0.409,0.249,0.124,0.254,0.266,0.253
11.0,10.0,7.0,2.0,4.0,0.407,0.25,0.124,0.255,0.266,0.256
12.0,11.0,6.0,1.0,3.0,0.41,0.256,0.125,0.255,0.271,0.257
11.0,10.0,6.0,2.0,4.0,0.395,0.242,0.12,0.25,0.27,0.253
11.0,11.0,6.0,2.0,3.0,0.406,0.251,0.124,0.254,0.266,0.257
11.0,11.0,6.0,1.0,3.0,0.396,0.246,0.123,0.247,0.263,0.253
11.0,10.0,6.0,2.0,4.0,0.404,0.252,0.125,0.253,0.266,0.253
11.0,11.0,7.0,2.0,3.0,0.406,0.25,0.123,0.253,0.265,0.251
12.0,11.0,6.0,2.0,4.0,0.397,0.249,0.122,0.252,0.267,0.251
11.0,11.0,6.0,1.0,3.0,0.404,0.25,0.123,0.255,0.269,0.258
11.0,10.0,6.0,2.0,3.0,0.407,0.252,0.125,0.254,0.262,0.249
11.0,11.0,6.0,2.0,4.0,0.402,0.248,0.123,0.251,0.263,0.252
11.0,11.0,6.0,1.0,3.0,0.406,0.248,0.123,0.252,0.265,0.254
11.0,10.0,7.0,2.0,4.0,0.402,0.25,0.123,0.254,0.269,0.255
11.0,11.0,6.0,2.0,3.0,0.405,0.254,0.123,0.253,0.265,0.251
12.0,11.0,6.0,2.0,3.0,0.397,0.239,0.128,0.24,0.259,0.244
11.0,11.0,6.0,3.0,4.0,0.406,0.246,0.134,0.245,0.258,0.243
11.0,11.0,7.0,3.0,3.0,0.4,0.241,0.132,0.243,0.259,0.247
11.0,11.0,6.0,3.0,4.0,0.401,0.241,0.133,0.246,0.261,0.248
12.0,11.0,7.0,4.0,3.0,0.399,0.243,0.133,0.247,0.259,0.242
11.0,11.0,6.0,3.0,3.0,0.402,0.243,0.133,0.249,0.264,0.248
11.0,11.0,7.0,3.0,4.0,0.397,0.243,0.133,0.247,0.262,0.248
11.0,11.0,6.0,3.0,3.0,0.401,0.241,0.134,0.241,0.256,0.244
12.0,10.0,7.0,3.0,3.0,0.393,0.241,0.13,0.241,0.259,0.245
11.0,11.0,6.0,3.0,4.0,0.404,0.243,0.135,0.246,0.258,0.248
12.0,11.0,7.0,3.0,3.0,0.4,0.243,0.133,0.247,0.26,0.246
11.0,11.0,6.0,3.0,3.0,0.399,0.244,0.135,0.246,0.26,0.247
11.0,11.0,7.0,3.0,4.0,0.398,0.245,0.135,0.247,0.262,0.25
12.0,11.0,6.0,3.0,3.0,0.402,0.245,0.134,0.244,0.26,0.245
11.0,11.0,7.0,3.0,4.0,0.404,0.244,0.134,0.245,0.26,0.245
11.0,11.0,6.0,4.0,3.0,0.395,0.24,0.132,0.246,0.259,0.245
12.0,10.0,6.0,3.0,3.0,0.401,0.243,0.133,0.246,0.261,0.245
11.0,11.0,7.0,3.0,4.0,0.407,0.238,0.14,0.239,0.255,0.242
11.0,11.0,6.0,3.0,3.0,0.388,0.233,0.139,0.236,0.249,0.238
11.0,12.0,7.0,3.0,4.0,0.393,0.235,0.142,0.237,0.249,0.241
12.0,11.0,7.0,2.0,3.0,0.392,0.235,0.142,0.238,0.246,0.241
12.0,11.0,7.0,3.0,3.0,0.395,0.235,0.141,0.238,0.246,0.238
11.0,11.0,6.0,3.0,3.0,0.398,0.236,0.142,0.236,0.248,0.24
12.0,11.0,7.0,2.0,4.0,0.388,0.234,0.142,0.237,0.247,0.238
11.0,11.0,7.0,3.0,3.0,0.395,0.236,0.142,0.242,0.251,0.241
12.0,12.0,7.0,3.0,3.0,0.393,0.235,0.14,0.235,0.246,0.235
11.0,11.0,7.0,2.0,4.0,0.41,0.239,0.144,0.239,0.251,0.238
12.0,11.0,6.0,3.0,3.0,0.394,0.238,0.143,0.238,0.248,0.24
11.0,11.0,7.0,3.0,3.0,0.398,0.237,0.143,0.236,0.248,0.238
12.0,11.0,7.0,3.0,3.0,0.391,0.232,0.14,0.234,0.246,0.237
11.0,11.0,6.0,2.0,4.0,0.393,0.235,0.14,0.238,0.254,0.239
12.0,11.0,7.0,3.0,3.0,0.396,0.236,0.141,0.238,0.248,0.236
11.0,11.0,7.0,2.0,3.0,0.395,0.235,0.141,0.241,0.256,0.242
12.0,11.0,6.0,3.0,4.0,0.396,0.234,0.141,0.235,0.247,0.236
12.0,11.0,7.0,3.0,3.0,0.395,0.233,0.14,0.237,0.246,0.24
11.0,11.0,7.0,2.0,3.0,0.41,0.249,0.135,0.248,0.259,0.243
11.0,12.0,5.0,2.0,4.0,0.4,0.243,0.129,0.248,0.259,0.244
12.0,10.0,5.0,2.0,3.0,0.394,0.243,0.132,0.249,0.263,0.245
11.0,11.0,5.0,1.0,3.0,0.399,0.243,0.134,0.247,0.26,0.249
12.0,11.0,5.0,2.0,4.0,0.396,0.243,0.132,0.247,0.263,0.25
11.0,11.0,5.0,2.0,3.0,0.401,0.245,0.133,0.25,0.264,0.25
11.0,11.0,5.0,1.0,4.0,0.4,0.246,0.135,0.253,0.266,0.251
12.0,11.0,5.0,2.0,3.0,0.393,0.241,0.129,0.245,0.258,0.245
11.0,10.0,5.0,1.0,3.0,0.397,0.243,0.132,0.244,0.258,0.246
12.0,11.0,5.0,2.0,4.0,0.397,0.242,0.132,0.244,0.259,0.245
11.0,11.0,5.0,2.0,3.0,0.401,0.244,0.133,0.249,0.264,0.247
11.0,11.0,5.0,1.0,3.0,0.39,0.239,0.132,0.246,0.259,0.244
11.0,11.0,5.0,2.0,4.0,0.399,0.245,0.134,0.246,0.259,0.247
12.0,11.0,5.0,1.0,3.0,0.407,0.244,0.132,0.243,0.257,0.24
11.0,11.0,5.0,2.0,3.0,0.399,0.246,0.133,0.247,0.261,0.25
12.0,11.0,5.0,2.0,4.0,0.403,0.243,0.131,0.248,0.262,0.248
11.0,11.0,4.0,1.0,3.0,0.396,0.248,0.135,0.25,0.263,0.248
11.0,10.0,5.0,2.0,4.0,0.405,0.237,0.137,0.241,0.249,0.241
12.0,11.0,6.0,2.0,3.0,0.403,0.238,0.141,0.237,0.248,0.236
12.0,11.0,5.0,1.0,3.0,0.397,0.24,0.142,0.24,0.252,0.242
11.0,11.0,6.0,2.0,3.0,0.398,0.239,0.143,0.241,0.257,0.24
12.0,11.0,5.0,1.0,4.0,0.388,0.235,0.141,0.239,0.256,0.241
11.0,12.0,6.0,1.0,3.0,0.393,0.237,0.143,0.241,0.25,0.239
12.0,11.0,5.0,2.0,3.0,0.398,0.237,0.142,0.239,0.248,0.239
11.0,11.0,5.0,1.0,4.0,0.398,0.237,0.142,0.24,0.248,0.239
11.0,11.0,6.0,2.0,3.0,0.389,0.235,0.141,0.236,0.248,0.241
12.0,11.0,5.0,1.0,3.0,0.388,0.234,0.141,0.238,0.248,0.24
11.0,11.0,5.0,2.0,3.0,0.391,0.235,0.141,0.241,0.251,0.242
12.0,11.0,6.0,1.0,4.0,0.387,0.232,0.139,0.236,0.247,0.238
11.0,11.0,5.0,2.0,3.0,0.397,0.236,0.142,0.24,0.253,0.242
12.0,11.0,6.0,1.0,3.0,0.391,0.236,0.142,0.241,0.25,0.24
11.0,11.0,5.0,2.0,4.0,0.401,0.234,0.141,0.241,0.255,0.241
12.0,11.0,6.0,1.0,3.0,0.396,0.232,0.138,0.237,0.247,0.239
12.0,11.0,5.0,2.0,3.0,0.393,0.234,0.139,0.239,0.247,0.242
11.0,11.0,6.0,1.0,4.0,0.392,0.235,0.141,0.241,0.249,0.24
12.0,12.0,5.0,2.0,3.0,0.397,0.235,0.145,0.238,0.248,0.238
11.0,11.0,6.0,2.0,3.0,0.396,0.233,0.144,0.235,0.247,0.235
12.0,11.0,5.0,3.0,4.0,0.399,0.234,0.145,0.237,0.247,0.239
12.0,11.0,6.0,2.0,3.0,0.402,0.235,0.148,0.233,0.247,0.235
11.0,11.0,6.0,3.0,3.0,0.393,0.231,0.144,0.234,0.243,0.238
12.0,12.0,5.0,2.0,3.0,0.389,0.23,0.143,0.235,0.246,0.235
11.0,11.0,6.0,3.0,4.0,0.4,0.235,0.147,0.239,0.246,0.237
12.0,11.0,6.0,2.0,3.0,0.396,0.232,0.145,0.236,0.245,0.237
11.0,11.0,5.0,3.0,3.0,0.398,0.233,0.145,0.234,0.245,0.234
12.0,12.0,6.0,3.0,3.0,0.391,0.23,0.144,0.233,0.245,0.235
12.0,11.0,6.0,2.0,4.0,0.394,0.231,0.145,0.234,0.244,0.233
11.0,11.0,5.0,3.0,3.0,0.398,0.235,0.148,0.237,0.247,0.235
12.0,11.0,6.0,2.0,3.0,0.401,0.235,0.146,0.237,0.254,0.239
12.0,11.0,6.0,3.0,4.0,0.395,0.232,0.146,0.239,0.251,0.24
11.0,12.0,5.0,2.0,3.0,0.4,0.231,0.146,0.237,0.248,0.238
12.0,11.0,6.0,3.0,3.0,0.393,0.233,0.144,0.237,0.247,0.235
12.0,11.0,6.0,3.0,4.0,0.393,0.234,0.148,0.237,0.245,0.237
12.0,12.0,6.0,2.0,3.0,0.395,0.225,0.148,0.228,0.24,0.23
12.0,11.0,6.0,3.0,3.0,0.391,0.227,0.153,0.233,0.245,0.233
12.0,12.0,6.0,2.0,3.0,0.392,0.226,0.149,0.227,0.238,0.228
11.0,11.0,6.0,2.0,4.0,0.394,0.23,0.153,0.234,0.245,0.233
12.0,11.0,6.0,2.0,3.0,0.398,0.228,0.152,0.231,0.24,0.233
12.0,12.0,5.0,3.0,3.0,0.388,0.225,0.151,0.23,0.242,0.231
12.0,11.0,7.0,2.0,3.0,0.393,0.228,0.152,0.234,0.243,0.234
12.0,11.0,6.0,2.0,4.0,0.392,0.226,0.15,0.227,0.239,0.231
11.0,12.0,6.0,3.0,3.0,0.385,0.223,0.15,0.228,0.237,0.226
12.0,11.0,6.0,2.0,3.0,0.396,0.23,0.153,0.234,0.242,0.233
12.0,11.0,6.0,3.0,3.0,0.388,0.221,0.147,0.23,0.24,0.23
12.0,12.0,6.0,2.0,4.0,0.394,0.227,0.152,0.229,0.24,0.231
12.0,11.0,6.0,2.0,3.0,0.389,0.227,0.153,0.231,0.241,0.236
11.0,11.0,6.0,3.0,3.0,0.395,0.227,0.152,0.232,0.242,0.231
12.0,12.0,6.0,2.0,3.0,0.388,0.223,0.149,0.232,0.239,0.235
13.0,11.0,6.0,2.0,3.0,0.389,0.228,0.152,0.233,0.241,0.228
11.0,12.0,6.0,3.0,4.0,0.398,0.228,0.152,0.231,0.242,0.234
12.0,11.0,6.0,2.0,3.0,0.394,0.228,0.153,0.231,0.24,0.231
12.0,11.0,6.0,2.0,3.0,0.406,0.251,0.113,0.258,0.27,0.254
10.0,8.0,5.0,2.0,4.0,0.398,0.245,0.105,0.254,0.269,0.255
11.0,8.0,6.0,2.0,3.0,0.399,0.249,0.104,0.26,0.276,0.263
10.0,8.0,6.0,2.0,4.0,0.415,0.256,0.105,0.26,0.273,0.26
11.0,8.0,5.0,2.0,3.0,0.417,0.257,0.105,0.255,0.272,0.259
11.0,8.0,6.0,2.0,3.0,0.414,0.258,0.103,0.264,0.275,0.262
10.0,8.0,5.0,2.0,4.0,0.417,0.257,0.105,0.261,0.274,0.257
11.0,7.0,5.0,2.0,3.0,0.415,0.258,0.103,0.26,0.273,0.26
10.0,8.0,6.0,2.0,4.0,0.412,0.255,0.1,0.262,0.276,0.261
11.0,8.0,5.0,2.0,4.0,0.42,0.261,0.105,0.265,0.28,0.265
10.0,8.0,6.0,1.0,3.0,0.415,0.259,0.102,0.263,0.278,0.262
11.0,7.0,5.0,2.0,3.0,0.41,0.257,0.101,0.26,0.275,0.26
10.0,8.0,6.0,2.0,4.0,0.413,0.257,0.101,0.263,0.277,0.261
11.0,8.0,5.0,2.0,3.0,0.407,0.254,0.099,0.261,0.275,0.263
10.0,7.0,5.0,2.0,4.0,0.416,0.259,0.102,0.262,0.277,0.262
11.0,8.0,6.0,2.0,3.0,0.419,0.264,0.101,0.266,0.281,0.266
10.0,8.0,5.0,2.0,4.0,0.414,0.26,0.101,0.269,0.284,0.272
11.0,7.0,6.0,1.0,3.0,0.423,0.252,0.11,0.244,0.254,0.242
11.0,8.0,6.0,2.0,4.0,0.405,0.241,0.115,0.247,0.261,0.249
11.0,8.0,6.0,2.0,3.0,0.408,0.246,0.116,0.252,0.27,0.257
11.0,7.0,6.0,1.0,4.0,0.406,0.244,0.115,0.25,0.268,0.253
11.0,8.0,6.0,2.0,3.0,0.41,0.248,0.118,0.253,0.265,0.249
11.0,8.0,6.0,2.0,3.0,0.407,0.245,0.118,0.247,0.263,0.249
11.0,7.0,6.0,1.0,4.0,0.405,0.241,0.116,0.246,0.26,0.246
11.0,8.0,6.0,2.0,3.0,0.406,0.241,0.117,0.248,0.259,0.245
10.0,8.0,6.0,2.0,3.0,0.41,0.247,0.119,0.249,0.263,0.248
11.0,7.0,6.0,1.0,4.0,0.403,0.241,0.116,0.247,0.26,0.249
11.0,8.0,6.0,2.0,3.0,0.407,0.244,0.117,0.246,0.259,0.245
11.0,7.0,6.0,2.0,3.0,0.413,0.25,0.121,0.248,0.265,0.245
11.0,8.0,6.0,1.0,4.0,0.409,0.245,0.118,0.246,0.264,0.251
11.0,8.0,7.0,2.0,3.0,0.405,0.245,0.118,0.251,0.263,0.248
11.0,7.0,6.0,1.0,3.0,0.407,0.245,0.118,0.25,0.262,0.248
11.0,8.0,6.0,2.0,4.0,0.406,0.245,0.118,0.251,0.267,0.251
11.0,7.0,6.0,2.0,3.0,0.413,0.247,0.12,0.249,0.26,0.251
11.0,8.0,6.0,1.0,3.0,0.407,0.246,0.119,0.25,0.265,0.248
11.0,7.0,6.0,2.0,4.0,0.395,0.234,0.122,0.239,0.258,0.24
11.0,8.0,6.0,3.0,3.0,0.406,0.239,0.123,0.243,0.257,0.243
12.0,8.0,7.0,3.0,4.0,0.402,0.236,0.123,0.243,0.259,0.242
11.0,7.0,6.0,3.0,3.0,0.403,0.238,0.126,0.242,0.257,0.243
11.0,8.0,6.0,3.0,3.0,0.404,0.238,0.124,0.243,0.258,0.242
11.0,7.0,6.0,4.0,3.0,0.405,0.238,0.123,0.244,0.25,0.243
11.0,8.0,7.0,3.0,4.0,0.409,0.24,0.125,0.244,0.257,0.242
11.0,7.0,6.0,3.0,3.0,0.4,0.237,0.124,0.241,0.254,0.243
11.0,8.0,6.0,3.0,3.0,0.403,0.239,0.125,0.244,0.257,0.245
11.0,7.0,7.0,3.0,4.0,0.402,0.242,0.126,0.245,0.256,0.243
12.0,8.0,6.0,3.0,3.0,0.402,0.236,0.124,0.238,0.253,0.239
11.0,7.0,6.0,3.0,3.0,0.399,0.235,0.122,0.238,0.246,0.236
11.0,8.0,7.0,3.0,3.0,0.402,0.237,0.125,0.245,0.257,0.244
11.0,8.0,6.0,3.0,4.0,0.406,0.238,0.124,0.247,0.262,0.246
11.0,7.0,7.0,3.0,3.0,0.409,0.238,0.125,0.241,0.249,0.24
11.0,8.0,6.0,3.0,3.0,0.399,0.238,0.124,0.245,0.258,0.244
11.0,7.0,7.0,3.0,4.0,0.414,0.243,0.131,0.244,0.252,0.24
11.0,8.0,6.0,3.0,3.0,0.408,0.234,0.135,0.238,0.248,0.239
12.0,7.0,6.0,3.0,3.0,0.396,0.228,0.137,0.227,0.238,0.23
11.0,8.0,7.0,3.0,4.0,0.39,0.226,0.135,0.232,0.241,0.233
12.0,7.0,7.0,2.0,3.0,0.401,0.23,0.137,0.231,0.241,0.233
11.0,8.0,6.0,3.0,3.0,0.393,0.23,0.136,0.234,0.243,0.237
11.0,7.0,7.0,3.0,3.0,0.397,0.231,0.136,0.233,0.242,0.236
12.0,8.0,7.0,2.0,4.0,0.399,0.232,0.139,0.237,0.249,0.237
11.0,8.0,6.0,3.0,3.0,0.4,0.231,0.138,0.233,0.245,0.235
11.0,7.0,7.0,3.0,3.0,0.4,0.232,0.139,0.237,0.247,0.236
12.0,8.0,6.0,2.0,3.0,0.39,0.227,0.137,0.235,0.244,0.232
11.0,7.0,7.0,3.0,4.0,0.395,0.229,0.136,0.234,0.244,0.231
11.0,8.0,7.0,3.0,3.0,0.399,0.229,0.136,0.233,0.243,0.234
12.0,8.0,7.0,2.0,3.0,0.403,0.231,0.138,0.238,0.25,0.24
11.0,7.0,6.0,3.0,3.0,0.399,0.23,0.137,0.234,0.247,0.236
12.0,8.0,7.0,3.0,4.0,0.399,0.229,0.136,0.236,0.248,0.241
11.0,7.0,7.0,2.0,3.0,0.403,0.235,0.14,0.239,0.249,0.237
11.0,8.0,7.0,3.0,3.0,0.401,0.231,0.137,0.236,0.243,0.234
12.0,8.0,6.0,3.0,3.0,0.394,0.226,0.135,0.231,0.246,0.235
11.0,7.0,7.0,2.0,4.0,0.398,0.236,0.125,0.243,0.255,0.241
11.0,8.0,5.0,2.0,3.0,0.41,0.239,0.127,0.243,0.259,0.244
12.0,7.0,5.0,2.0,3.0,0.408,0.239,0.127,0.241,0.248,0.238
11.0,8.0,5.0,1.0,4.0,0.404,0.238,0.125,0.243,0.257,0.241
11.0,7.0,5.0,2.0,3.0,0.399,0.236,0.125,0.243,0.256,0.245
11.0,8.0,5.0,2.0,3.0,0.406,0.237,0.124,0.243,0.255,0.241
12.0,7.0,5.0,1.0,4.0,0.403,0.238,0.125,0.245,0.256,0.243
11.0,7.0,5.0,2.0,3.0,0.399,0.236,0.123,0.24,0.25,0.241
11.0,8.0,5.0,1.0,3.0,0.405,0.238,0.124,0.241,0.252,0.243
11.0,7.0,5.0,2.0,4.0,0.406,0.24,0.125,0.25,0.259,0.244
11.0,8.0,4.0,2.0,3.0,0.405,0.236,0.124,0.244,0.258,0.244
11.0,7.0,5.0,1.0,3.0,0.409,0.243,0.127,0.246,0.257,0.244
12.0,8.0,5.0,2.0,4.0,0.408,0.241,0.125,0.244,0.256,0.243
11.0,7.0,5.0,2.0,3.0,0.401,0.235,0.124,0.242,0.25,0.245
11.0,8.0,5.0,1.0,3.0,0.407,0.239,0.125,0.244,0.257,0.246
11.0,7.0,5.0,2.0,3.0,0.403,0.238,0.124,0.245,0.258,0.243
12.0,8.0,5.0,1.0,4.0,0.401,0.236,0.124,0.243,0.258,0.244
11.0,7.0,4.0,2.0,3.0,0.403,0.231,0.132,0.233,0.241,0.233
11.0,8.0,5.0,2.0,4.0,0.396,0.229,0.136,0.234,0.244,0.236
12.0,7.0,6.0,1.0,3.0,0.404,0.235,0.139,0.234,0.245,0.235
11.0,8.0,5.0,1.0,3.0,0.401,0.233,0.137,0.237,0.244,0.232
11.0,7.0,5.0,2.0,3.0,0.398,0.232,0.136,0.236,0.247,0.241
12.0,8.0,6.0,1.0,4.0,0.398,0.23,0.136,0.239,0.249,0.239
11.0,7.0,5.0,2.0,3.0,0.397,0.231,0.138,0.238,0.248,0.237
12.0,8.0,5.0,1.0,3.0,0.399,0.231,0.137,0.235,0.247,0.235
11.0,7.0,5.0,2.0,3.0,0.399,0.231,0.138,0.235,0.242,0.236
11.0,8.0,6.0,1.0,4.0,0.404,0.236,0.14,0.236,0.243,0.233
11.0,7.0,5.0,2.0,3.0,0.397,0.232,0.138,0.232,0.241,0.232
12.0,8.0,6.0,1.0,3.0,0.403,0.233,0.138,0.237,0.246,0.235
11.0,7.0,5.0,2.0,3.0,0.4,0.23,0.137,0.233,0.241,0.231
12.0,8.0,5.0,2.0,4.0,0.398,0.23,0.137,0.234,0.242,0.235
11.0,7.0,6.0,1.0,3.0,0.395,0.231,0.137,0.235,0.243,0.231
11.0,7.0,5.0,1.0,3.0,0.401,0.234,0.139,0.238,0.244,0.237
12.0,8.0,6.0,2.0,3.0,0.402,0.236,0.14,0.232,0.24,0.236
11.0,7.0,5.0,2.0,4.0,0.389,0.226,0.136,0.234,0.245,0.236
12.0,8.0,5.0,1.0,3.0,0.398,0.231,0.143,0.234,0.246,0.235
11.0,8.0,6.0,3.0,3.0,0.398,0.228,0.141,0.231,0.242,0.234
12.0,7.0,5.0,2.0,4.0,0.399,0.229,0.142,0.232,0.241,0.234
12.0,7.0,6.0,3.0,3.0,0.401,0.228,0.142,0.233,0.241,0.233
11.0,8.0,5.0,2.0,3.0,0.401,0.232,0.142,0.233,0.243,0.231
12.0,8.0,6.0,2.0,3.0,0.394,0.228,0.141,0.231,0.24,0.23
11.0,7.0,5.0,3.0,4.0,0.404,0.229,0.142,0.234,0.243,0.232
12.0,8.0,6.0,3.0,3.0,0.397,0.229,0.143,0.237,0.244,0.236
11.0,7.0,6.0,2.0,3.0,0.401,0.229,0.142,0.232,0.241,0.231
12.0,8.0,5.0,3.0,3.0,0.388,0.224,0.14,0.231,0.24,0.236
11.0,7.0,6.0,2.0,3.0,0.396,0.229,0.142,0.232,0.238,0.233
12.0,8.0,5.0,3.0,4.0,0.401,0.231,0.145,0.234,0.242,0.234
11.0,7.0,6.0,2.0,3.0,0.399,0.23,0.144,0.234,0.243,0.234
12.0,8.0,6.0,3.0,3.0,0.397,0.227,0.141,0.231,0.243,0.231
11.0,7.0,5.0,3.0,3.0,0.391,0.226,0.14,0.234,0.243,0.231
12.0,8.0,6.0,2.0,3.0,0.399,0.229,0.143,0.232,0.242,0.23
11.0,7.0,5.0,3.0,4.0,0.394,0.226,0.142,0.233,0.243,0.234
12.0,8.0,6.0,2.0,3.0,0.4,0.226,0.148,0.227,0.24,0.228
11.0,7.0,6.0,3.0,3.0,0.395,0.225,0.149,0.229,0.239,0.228
12.0,8.0,6.0,2.0,3.0,0.394,0.223,0.148,0.226,0.236,0.227
12.0,7.0,5.0,2.0,3.0,0.395,0.225,0.15,0.229,0.237,0.227
11.0,7.0,6.0,3.0,4.0,0.392,0.222,0.147,0.226,0.236,0.229
12.0,8.0,6.0,2.0,3.0,0.399,0.225,0.15,0.232,0.239,0.233
11.0,7.0,6.0,3.0,3.0,0.389,0.218,0.145,0.225,0.234,0.228
12.0,8.0,6.0,2.0,3.0,0.4,0.227,0.15,0.228,0.24,0.229
12.0,7.0,6.0,2.0,3.0,0.398,0.226,0.149,0.229,0.239,0.229
11.0,8.0,6.0,3.0,4.0,0.399,0.228,0.148,0.224,0.232,0.226
12.0,7.0,6.0,2.0,3.0,0.399,0.225,0.149,0.23,0.237,0.227
12.0,8.0,6.0,2.0,3.0,0.399,0.223,0.149,0.227,0.238,0.233
12.0,7.0,6.0,3.0,3.0,0.391,0.22,0.146,0.227,0.237,0.227
11.0,8.0,6.0,2.0,3.0,0.398,0.225,0.149,0.23,0.238,0.23
11.0,7.0,6.0,3.0,4.0,0.394,0.225,0.148,0.228,0.237,0.228
12.0,8.0,5.0,2.0,3.0,0.393,0.223,0.147,0.227,0.237,0.229
12.0,7.0,6.0,2.0,3.0,0.4,0.228,0.148,0.223,0.234,0.224
11.0,8.0,6.0,3.0,3.0,0.397,0.225,0.149,0.23,0.236,0.228
12.0,8.0,6.0,2.0,3.0,0.411,0.281,0.117,0.288,0.296,0.28
11.0,8.0,6.0,2.0,4.0,0.407,0.281,0.111,0.292,0.303,0.293
11.0,9.0,6.0,2.0,4.0,0.407,0.283,0.11,0.295,0.302,0.292
11.0,9.0,6.0,2.0,3.0,0.405,0.282,0.107,0.293,0.305,0.293
11.0,9.0,5.0,2.0,4.0,0.405,0.285,0.107,0.298,0.304,0.295
10.0,9.0,6.0,2.0,4.0,0.402,0.279,0.106,0.291,0.299,0.291
11.0,9.0,5.0,2.0,3.0,0.404,0.284,0.107,0.292,0.301,0.289
11.0,9.0,6.0,2.0,4.0,0.404,0.285,0.106,0.295,0.306,0.296
11.0,8.0,6.0,2.0,4.0,0.413,0.297,0.108,0.3,0.309,0.3
10.0,9.0,5.0,2.0,3.0,0.405,0.284,0.103,0.288,0.303,0.288
11.0,9.0,6.0,2.0,4.0,0.41,0.287,0.103,0.298,0.31,0.297
11.0,9.0,5.0,2.0,4.0,0.404,0.281,0.103,0.292,0.307,0.299
10.0,9.0,6.0,2.0,3.0,0.408,0.292,0.106,0.297,0.307,0.292
11.0,9.0,6.0,1.0,4.0,0.41,0.297,0.106,0.299,0.305,0.296
